id	confirmed	deaths	recovered	date	url	pays
15149	74	3	1	2020-03-28	TTO	Trinidad and Tobago
15150	0	0	0	2020-01-26	TTO	Trinidad and Tobago
15151	60	1	0	2020-03-25	TTO	Trinidad and Tobago
15152	0	0	0	2020-03-03	TTO	Trinidad and Tobago
15153	0	0	0	2020-03-05	TTO	Trinidad and Tobago
15154	0	0	0	2020-02-17	TTO	Trinidad and Tobago
15155	0	0	0	2020-02-20	TTO	Trinidad and Tobago
15156	0	0	0	2020-02-06	TTO	Trinidad and Tobago
15157	0	0	0	2020-03-09	TTO	Trinidad and Tobago
15158	0	0	0	2020-02-21	TTO	Trinidad and Tobago
15159	0	0	0	2020-03-10	TTO	Trinidad and Tobago
15160	65	1	0	2020-03-26	TTO	Trinidad and Tobago
15161	103	6	1	2020-04-04	TTO	Trinidad and Tobago
15162	0	0	0	2020-02-01	TTO	Trinidad and Tobago
15163	0	0	0	2020-02-26	TTO	Trinidad and Tobago
15164	0	0	0	2020-02-10	TTO	Trinidad and Tobago
15165	0	0	0	2020-03-11	TTO	Trinidad and Tobago
15166	0	0	0	2020-02-02	TTO	Trinidad and Tobago
15167	112	8	12	2020-04-11	TTO	Trinidad and Tobago
15168	114	8	19	2020-04-15	TTO	Trinidad and Tobago
15169	0	0	0	2020-02-24	TTO	Trinidad and Tobago
15170	2	0	0	2020-03-14	TTO	Trinidad and Tobago
15171	0	0	0	2020-02-28	TTO	Trinidad and Tobago
15172	0	0	0	2020-02-22	TTO	Trinidad and Tobago
15173	0	0	0	2020-03-01	TTO	Trinidad and Tobago
15174	0	0	0	2020-02-18	TTO	Trinidad and Tobago
15175	0	0	0	2020-02-03	TTO	Trinidad and Tobago
15176	0	0	0	2020-02-15	TTO	Trinidad and Tobago
15177	113	8	16	2020-04-13	TTO	Trinidad and Tobago
15178	51	0	1	2020-03-23	TTO	Trinidad and Tobago
15179	109	8	1	2020-04-09	TTO	Trinidad and Tobago
15180	113	8	17	2020-04-14	TTO	Trinidad and Tobago
15181	9	0	0	2020-03-20	TTO	Trinidad and Tobago
15182	0	0	0	2020-02-29	TTO	Trinidad and Tobago
15183	87	3	1	2020-03-31	TTO	Trinidad and Tobago
15184	0	0	0	2020-02-08	TTO	Trinidad and Tobago
15185	4	0	0	2020-03-16	TTO	Trinidad and Tobago
15186	49	0	1	2020-03-21	TTO	Trinidad and Tobago
15187	115	8	48	2020-04-23	TTO	Trinidad and Tobago
15188	78	3	1	2020-03-29	TTO	Trinidad and Tobago
15189	82	3	1	2020-03-30	TTO	Trinidad and Tobago
15190	115	8	28	2020-04-21	TTO	Trinidad and Tobago
15191	0	0	0	2020-02-09	TTO	Trinidad and Tobago
15192	0	0	0	2020-01-27	TTO	Trinidad and Tobago
15193	0	0	0	2020-02-13	TTO	Trinidad and Tobago
15194	113	8	16	2020-04-12	TTO	Trinidad and Tobago
15195	7	0	0	2020-03-18	TTO	Trinidad and Tobago
15196	0	0	0	2020-03-04	TTO	Trinidad and Tobago
15197	0	0	0	2020-02-19	TTO	Trinidad and Tobago
15198	0	0	0	2020-03-08	TTO	Trinidad and Tobago
15199	0	0	0	2020-01-31	TTO	Trinidad and Tobago
15200	94	5	1	2020-04-02	TTO	Trinidad and Tobago
15201	0	0	0	2020-02-25	TTO	Trinidad and Tobago
15202	105	8	1	2020-04-06	TTO	Trinidad and Tobago
15203	9	0	0	2020-03-19	TTO	Trinidad and Tobago
15204	0	0	0	2020-01-29	TTO	Trinidad and Tobago
15205	57	0	0	2020-03-24	TTO	Trinidad and Tobago
15206	0	0	0	2020-03-06	TTO	Trinidad and Tobago
15207	0	0	0	2020-01-25	TTO	Trinidad and Tobago
15208	114	8	21	2020-04-19	TTO	Trinidad and Tobago
15209	0	0	0	2020-02-04	TTO	Trinidad and Tobago
15210	0	0	0	2020-03-07	TTO	Trinidad and Tobago
15211	104	7	1	2020-04-05	TTO	Trinidad and Tobago
15212	114	8	21	2020-04-18	TTO	Trinidad and Tobago
15213	2	0	0	2020-03-15	TTO	Trinidad and Tobago
15214	50	0	1	2020-03-22	TTO	Trinidad and Tobago
15215	90	5	1	2020-04-01	TTO	Trinidad and Tobago
15216	66	2	1	2020-03-27	TTO	Trinidad and Tobago
15217	0	0	0	2020-02-14	TTO	Trinidad and Tobago
15218	107	8	1	2020-04-07	TTO	Trinidad and Tobago
15219	0	0	0	2020-02-12	TTO	Trinidad and Tobago
15220	98	6	1	2020-04-03	TTO	Trinidad and Tobago
15221	5	0	0	2020-03-17	TTO	Trinidad and Tobago
15222	0	0	0	2020-03-13	TTO	Trinidad and Tobago
15223	115	8	48	2020-04-24	TTO	Trinidad and Tobago
15224	0	0	0	2020-01-30	TTO	Trinidad and Tobago
15225	0	0	0	2020-02-11	TTO	Trinidad and Tobago
15226	0	0	0	2020-03-12	TTO	Trinidad and Tobago
15227	115	8	37	2020-04-22	TTO	Trinidad and Tobago
15228	114	8	20	2020-04-17	TTO	Trinidad and Tobago
15229	5	0	0	2020-02-03	ARE	United Arab Emirates
15230	0	0	0	2020-01-26	ARE	United Arab Emirates
15231	3736	20	588	2020-04-11	ARE	United Arab Emirates
15232	7	0	0	2020-02-09	ARE	United Arab Emirates
15233	98	0	23	2020-03-16	ARE	United Arab Emirates
15234	6302	37	1188	2020-04-17	ARE	United Arab Emirates
15235	85	0	17	2020-03-12	ARE	United Arab Emirates
15236	4521	25	852	2020-04-13	ARE	United Arab Emirates
15237	9	0	4	2020-02-17	ARE	United Arab Emirates
15238	570	3	58	2020-03-29	ARE	United Arab Emirates
15239	113	0	26	2020-03-18	ARE	United Arab Emirates
15240	5	0	0	2020-02-04	ARE	United Arab Emirates
15241	0	0	0	2020-01-27	ARE	United Arab Emirates
15242	664	6	61	2020-03-31	ARE	United Arab Emirates
15243	611	5	61	2020-03-30	ARE	United Arab Emirates
15244	5	0	0	2020-02-05	ARE	United Arab Emirates
15245	13	0	4	2020-02-23	ARE	United Arab Emirates
15246	2990	14	268	2020-04-09	ARE	United Arab Emirates
15247	29	0	5	2020-03-06	ARE	United Arab Emirates
15248	8	0	3	2020-02-15	ARE	United Arab Emirates
15249	27	0	5	2020-03-04	ARE	United Arab Emirates
15250	85	0	17	2020-03-14	ARE	United Arab Emirates
15251	4933	28	933	2020-04-14	ARE	United Arab Emirates
15252	45	0	7	2020-03-09	ARE	United Arab Emirates
15253	8	0	1	2020-02-13	ARE	United Arab Emirates
15254	7	0	0	2020-02-08	ARE	United Arab Emirates
15255	140	2	31	2020-03-20	ARE	United Arab Emirates
15256	74	0	12	2020-03-10	ARE	United Arab Emirates
15257	4123	22	680	2020-04-12	ARE	United Arab Emirates
15258	8756	56	1637	2020-04-23	ARE	United Arab Emirates
15259	13	0	4	2020-02-22	ARE	United Arab Emirates
15260	98	0	23	2020-03-15	ARE	United Arab Emirates
15261	13	0	4	2020-02-25	ARE	United Arab Emirates
15262	5	0	0	2020-02-07	ARE	United Arab Emirates
15263	5365	33	1034	2020-04-15	ARE	United Arab Emirates
15264	8238	52	1546	2020-04-22	ARE	United Arab Emirates
15265	7265	43	1360	2020-04-20	ARE	United Arab Emirates
15266	153	2	38	2020-03-22	ARE	United Arab Emirates
15267	9	0	4	2020-02-19	ARE	United Arab Emirates
15268	0	0	0	2020-01-25	ARE	United Arab Emirates
15269	8	0	0	2020-02-11	ARE	United Arab Emirates
15270	21	0	5	2020-02-29	ARE	United Arab Emirates
15271	8	0	0	2020-02-10	ARE	United Arab Emirates
15272	0	0	0	2020-01-23	ARE	United Arab Emirates
15273	6781	41	1286	2020-04-19	ARE	United Arab Emirates
15274	333	2	52	2020-03-26	ARE	United Arab Emirates
15275	248	2	45	2020-03-24	ARE	United Arab Emirates
15276	9	0	4	2020-02-16	ARE	United Arab Emirates
15277	13	0	4	2020-02-26	ARE	United Arab Emirates
15278	468	2	52	2020-03-28	ARE	United Arab Emirates
15279	19	0	5	2020-02-28	ARE	United Arab Emirates
15280	3360	16	418	2020-04-10	ARE	United Arab Emirates
15281	2359	12	186	2020-04-07	ARE	United Arab Emirates
15282	5825	35	1095	2020-04-16	ARE	United Arab Emirates
15283	6302	37	1188	2020-04-18	ARE	United Arab Emirates
15284	405	2	52	2020-03-27	ARE	United Arab Emirates
15285	98	0	23	2020-03-17	ARE	United Arab Emirates
15286	198	2	38	2020-03-23	ARE	United Arab Emirates
15287	21	0	5	2020-03-01	ARE	United Arab Emirates
15288	0	0	0	2020-01-28	ARE	United Arab Emirates
15289	13	0	4	2020-02-24	ARE	United Arab Emirates
15290	140	0	31	2020-03-19	ARE	United Arab Emirates
15291	5	0	0	2020-02-02	ARE	United Arab Emirates
15292	2659	12	239	2020-04-08	ARE	United Arab Emirates
15293	8	0	1	2020-02-14	ARE	United Arab Emirates
15294	1024	8	96	2020-04-02	ARE	United Arab Emirates
15295	9	0	4	2020-02-21	ARE	United Arab Emirates
15296	4	0	0	2020-01-31	ARE	United Arab Emirates
15297	1505	10	125	2020-04-04	ARE	United Arab Emirates
15298	45	0	7	2020-03-08	ARE	United Arab Emirates
15299	74	0	17	2020-03-11	ARE	United Arab Emirates
15300	13	0	4	2020-02-27	ARE	United Arab Emirates
15301	9	0	4	2020-02-18	ARE	United Arab Emirates
15302	5	0	0	2020-02-06	ARE	United Arab Emirates
15303	9281	64	1760	2020-04-24	ARE	United Arab Emirates
15304	333	2	52	2020-03-25	ARE	United Arab Emirates
15305	7755	46	1443	2020-04-21	ARE	United Arab Emirates
15306	27	0	5	2020-03-03	ARE	United Arab Emirates
15307	8	0	1	2020-02-12	ARE	United Arab Emirates
15308	0	0	0	2020-01-24	ARE	United Arab Emirates
15309	1264	9	108	2020-04-03	ARE	United Arab Emirates
15310	2076	11	167	2020-04-06	ARE	United Arab Emirates
15311	45	0	7	2020-03-07	ARE	United Arab Emirates
15312	0	0	0	2020-01-22	ARE	United Arab Emirates
15313	814	8	61	2020-04-01	ARE	United Arab Emirates
15314	1799	10	144	2020-04-05	ARE	United Arab Emirates
15315	4	0	0	2020-01-30	ARE	United Arab Emirates
15316	21	0	5	2020-03-02	ARE	United Arab Emirates
15317	85	0	17	2020-03-13	ARE	United Arab Emirates
15318	4	0	0	2020-01-29	ARE	United Arab Emirates
15319	4	0	0	2020-02-01	ARE	United Arab Emirates
15320	153	2	38	2020-03-21	ARE	United Arab Emirates
15321	9	0	4	2020-02-20	ARE	United Arab Emirates
15322	29	0	5	2020-03-05	ARE	United Arab Emirates
15323	0	0	0	2020-02-22	TUN	Tunisia
15324	0	0	0	2020-02-01	TUN	Tunisia
15325	278	8	2	2020-03-28	TUN	Tunisia
15326	0	0	0	2020-02-09	TUN	Tunisia
15327	643	25	25	2020-04-09	TUN	Tunisia
15328	0	0	0	2020-02-20	TUN	Tunisia
15329	1	0	0	2020-03-06	TUN	Tunisia
15330	884	38	148	2020-04-20	TUN	Tunisia
15331	0	0	0	2020-02-11	TUN	Tunisia
15332	60	1	0	2020-03-21	TUN	Tunisia
15333	922	38	194	2020-04-24	TUN	Tunisia
15334	574	22	5	2020-04-05	TUN	Tunisia
15335	879	38	43	2020-04-19	TUN	Tunisia
15336	197	6	2	2020-03-26	TUN	Tunisia
15337	596	22	5	2020-04-06	TUN	Tunisia
15338	0	0	0	2020-02-18	TUN	Tunisia
15339	0	0	0	2020-02-12	TUN	Tunisia
15340	0	0	0	2020-01-22	TUN	Tunisia
15341	2	0	0	2020-03-09	TUN	Tunisia
15342	0	0	0	2020-02-08	TUN	Tunisia
15343	18	0	0	2020-03-15	TUN	Tunisia
15344	780	35	43	2020-04-15	TUN	Tunisia
15345	18	0	0	2020-03-14	TUN	Tunisia
15346	7	0	0	2020-03-12	TUN	Tunisia
15347	0	0	0	2020-01-27	TUN	Tunisia
15348	495	18	5	2020-04-03	TUN	Tunisia
15349	822	37	43	2020-04-16	TUN	Tunisia
15350	0	0	0	2020-02-16	TUN	Tunisia
15351	884	38	148	2020-04-21	TUN	Tunisia
15352	29	0	0	2020-03-18	TUN	Tunisia
15353	623	23	25	2020-04-07	TUN	Tunisia
15354	0	0	0	2020-02-10	TUN	Tunisia
15355	0	0	0	2020-01-25	TUN	Tunisia
15356	114	4	1	2020-03-24	TUN	Tunisia
15357	75	3	1	2020-03-22	TUN	Tunisia
15358	0	0	0	2020-02-02	TUN	Tunisia
15359	54	1	0	2020-03-20	TUN	Tunisia
15360	707	31	43	2020-04-12	TUN	Tunisia
15361	2	0	0	2020-03-08	TUN	Tunisia
15362	89	3	1	2020-03-23	TUN	Tunisia
15363	0	0	0	2020-02-28	TUN	Tunisia
15364	39	1	0	2020-03-19	TUN	Tunisia
15365	0	0	0	2020-02-23	TUN	Tunisia
15366	909	38	190	2020-04-22	TUN	Tunisia
15367	0	0	0	2020-02-29	TUN	Tunisia
15368	726	34	43	2020-04-13	TUN	Tunisia
15369	0	0	0	2020-02-19	TUN	Tunisia
15370	312	8	2	2020-03-29	TUN	Tunisia
15371	227	6	2	2020-03-27	TUN	Tunisia
15372	0	0	0	2020-01-28	TUN	Tunisia
15373	5	0	0	2020-03-10	TUN	Tunisia
15374	671	25	25	2020-04-10	TUN	Tunisia
15375	0	0	0	2020-02-06	TUN	Tunisia
15376	628	24	25	2020-04-08	TUN	Tunisia
15377	0	0	0	2020-02-24	TUN	Tunisia
15378	0	0	0	2020-01-23	TUN	Tunisia
15379	685	28	43	2020-04-11	TUN	Tunisia
15380	0	0	0	2020-03-03	TUN	Tunisia
15381	0	0	0	2020-02-13	TUN	Tunisia
15382	0	0	0	2020-02-27	TUN	Tunisia
15383	0	0	0	2020-02-07	TUN	Tunisia
15384	0	0	0	2020-01-29	TUN	Tunisia
15385	173	5	2	2020-03-25	TUN	Tunisia
15386	455	14	5	2020-04-02	TUN	Tunisia
15387	0	0	0	2020-02-25	TUN	Tunisia
15388	0	0	0	2020-01-26	TUN	Tunisia
15389	0	0	0	2020-02-04	TUN	Tunisia
15390	394	10	3	2020-03-31	TUN	Tunisia
15391	312	8	3	2020-03-30	TUN	Tunisia
15392	0	0	0	2020-01-31	TUN	Tunisia
15393	864	37	43	2020-04-18	TUN	Tunisia
15394	20	0	0	2020-03-16	TUN	Tunisia
15395	553	18	5	2020-04-04	TUN	Tunisia
15396	0	0	0	2020-02-15	TUN	Tunisia
15397	747	34	43	2020-04-14	TUN	Tunisia
15398	0	0	0	2020-02-03	TUN	Tunisia
15399	1	0	0	2020-03-07	TUN	Tunisia
15400	0	0	0	2020-02-05	TUN	Tunisia
15401	918	38	190	2020-04-23	TUN	Tunisia
15402	0	0	0	2020-03-02	TUN	Tunisia
15403	0	0	0	2020-02-21	TUN	Tunisia
15404	16	0	0	2020-03-13	TUN	Tunisia
15405	864	37	43	2020-04-17	TUN	Tunisia
15406	0	0	0	2020-01-24	TUN	Tunisia
15407	0	0	0	2020-01-30	TUN	Tunisia
15408	7	0	0	2020-03-11	TUN	Tunisia
15409	0	0	0	2020-02-17	TUN	Tunisia
15410	24	0	0	2020-03-17	TUN	Tunisia
15411	0	0	0	2020-03-01	TUN	Tunisia
15412	0	0	0	2020-02-26	TUN	Tunisia
15413	1	0	0	2020-03-05	TUN	Tunisia
15414	0	0	0	2020-02-14	TUN	Tunisia
15415	423	12	5	2020-04-01	TUN	Tunisia
15416	1	0	0	2020-03-04	TUN	Tunisia
15417	5	0	0	2020-03-14	TUR	Turkey
15418	0	0	0	2020-02-15	TUR	Turkey
15419	98	1	0	2020-03-18	TUR	Turkey
15420	15679	277	333	2020-04-01	TUR	Turkey
15421	13531	214	243	2020-03-31	TUR	Turkey
15422	5698	92	42	2020-03-27	TUR	Turkey
15423	0	0	0	2020-02-01	TUR	Turkey
15424	0	0	0	2020-03-01	TUR	Turkey
15425	0	0	0	2020-02-08	TUR	Turkey
15426	0	0	0	2020-01-29	TUR	Turkey
15427	0	0	0	2020-02-17	TUR	Turkey
15428	192	3	0	2020-03-19	TUR	Turkey
15429	86306	2017	11976	2020-04-19	TUR	Turkey
15430	1236	30	0	2020-03-22	TUR	Turkey
15431	0	0	0	2020-02-02	TUR	Turkey
15432	0	0	0	2020-02-20	TUR	Turkey
15433	27069	574	1042	2020-04-05	TUR	Turkey
15434	90980	2140	13430	2020-04-20	TUR	Turkey
15435	0	0	0	2020-02-06	TUR	Turkey
15436	0	0	0	2020-02-21	TUR	Turkey
15437	3629	75	26	2020-03-26	TUR	Turkey
15438	0	0	0	2020-02-23	TUR	Turkey
15439	61049	1296	3957	2020-04-13	TUR	Turkey
15440	0	0	0	2020-03-02	TUR	Turkey
15441	0	0	0	2020-02-22	TUR	Turkey
15442	0	0	0	2020-02-16	TUR	Turkey
15443	1529	37	0	2020-03-23	TUR	Turkey
15444	0	0	0	2020-02-07	TUR	Turkey
15445	0	0	0	2020-03-03	TUR	Turkey
15446	0	0	0	2020-02-05	TUR	Turkey
15447	0	0	0	2020-03-07	TUR	Turkey
15448	34109	725	1582	2020-04-07	TUR	Turkey
15449	56956	1198	3446	2020-04-12	TUR	Turkey
15450	1	0	0	2020-03-12	TUR	Turkey
15451	0	0	0	2020-02-04	TUR	Turkey
15452	69392	1518	5674	2020-04-15	TUR	Turkey
15453	0	0	0	2020-02-19	TUR	Turkey
15454	0	0	0	2020-03-10	TUR	Turkey
15455	42282	908	2142	2020-04-09	TUR	Turkey
15456	104912	2600	21737	2020-04-24	TUR	Turkey
15457	2433	59	26	2020-03-25	TUR	Turkey
15458	30217	649	1326	2020-04-06	TUR	Turkey
15459	101790	2491	18491	2020-04-23	TUR	Turkey
15460	359	4	0	2020-03-20	TUR	Turkey
15461	10827	168	162	2020-03-30	TUR	Turkey
15462	0	0	0	2020-03-04	TUR	Turkey
15463	47	1	0	2020-03-17	TUR	Turkey
15464	1	0	0	2020-03-11	TUR	Turkey
15465	0	0	0	2020-02-13	TUR	Turkey
15466	0	0	0	2020-01-28	TUR	Turkey
15467	0	0	0	2020-03-08	TUR	Turkey
15468	23934	501	786	2020-04-04	TUR	Turkey
15469	0	0	0	2020-01-25	TUR	Turkey
15470	0	0	0	2020-03-05	TUR	Turkey
15471	18135	356	415	2020-04-02	TUR	Turkey
15472	0	0	0	2020-01-30	TUR	Turkey
15473	6	0	0	2020-03-15	TUR	Turkey
15474	74193	1643	7089	2020-04-16	TUR	Turkey
15475	0	0	0	2020-03-06	TUR	Turkey
15476	78546	1769	8631	2020-04-17	TUR	Turkey
15477	0	0	0	2020-02-29	TUR	Turkey
15478	0	0	0	2020-01-22	TUR	Turkey
15479	0	0	0	2020-02-09	TUR	Turkey
15480	0	0	0	2020-03-09	TUR	Turkey
15481	98674	2376	16477	2020-04-22	TUR	Turkey
15482	95591	2259	14918	2020-04-21	TUR	Turkey
15483	0	0	0	2020-02-12	TUR	Turkey
15484	0	0	0	2020-01-24	TUR	Turkey
15485	0	0	0	2020-02-18	TUR	Turkey
15486	7402	108	70	2020-03-28	TUR	Turkey
15487	0	0	0	2020-02-25	TUR	Turkey
15488	0	0	0	2020-01-31	TUR	Turkey
15489	0	0	0	2020-02-26	TUR	Turkey
15490	18	0	0	2020-03-16	TUR	Turkey
15491	0	0	0	2020-01-23	TUR	Turkey
15492	38226	812	1846	2020-04-08	TUR	Turkey
15493	52167	1101	2965	2020-04-11	TUR	Turkey
15494	0	0	0	2020-02-03	TUR	Turkey
15495	0	0	0	2020-02-27	TUR	Turkey
15496	0	0	0	2020-02-24	TUR	Turkey
15497	65111	1403	4799	2020-04-14	TUR	Turkey
15498	82329	1890	10453	2020-04-18	TUR	Turkey
15499	670	9	0	2020-03-21	TUR	Turkey
15500	0	0	0	2020-02-11	TUR	Turkey
15501	20921	425	484	2020-04-03	TUR	Turkey
15502	0	0	0	2020-01-27	TUR	Turkey
15503	1872	44	0	2020-03-24	TUR	Turkey
15504	0	0	0	2020-02-10	TUR	Turkey
15505	0	0	0	2020-02-14	TUR	Turkey
15506	47029	1006	2423	2020-04-10	TUR	Turkey
15507	0	0	0	2020-02-28	TUR	Turkey
15508	5	0	0	2020-03-13	TUR	Turkey
15509	9217	131	105	2020-03-29	TUR	Turkey
15510	0	0	0	2020-01-26	TUR	Turkey
15511	0	0	0	2020-01-27	UGA	Uganda
15512	0	0	0	2020-01-29	UGA	Uganda
15513	0	0	0	2020-01-25	UGA	Uganda
15514	0	0	0	2020-01-31	UGA	Uganda
15515	55	0	8	2020-04-14	UGA	Uganda
15516	9	0	0	2020-03-23	UGA	Uganda
15517	0	0	0	2020-02-03	UGA	Uganda
15518	53	0	4	2020-04-11	UGA	Uganda
15519	0	0	0	2020-03-18	UGA	Uganda
15520	0	0	0	2020-02-09	UGA	Uganda
15521	0	0	0	2020-03-05	UGA	Uganda
15522	0	0	0	2020-02-17	UGA	Uganda
15523	0	0	0	2020-01-24	UGA	Uganda
15524	0	0	0	2020-03-19	UGA	Uganda
15525	0	0	0	2020-02-23	UGA	Uganda
15526	48	0	0	2020-04-03	UGA	Uganda
15527	0	0	0	2020-03-07	UGA	Uganda
15528	0	0	0	2020-03-09	UGA	Uganda
15529	14	0	0	2020-03-26	UGA	Uganda
15530	0	0	0	2020-02-06	UGA	Uganda
15531	0	0	0	2020-02-28	UGA	Uganda
15532	0	0	0	2020-03-17	UGA	Uganda
15533	0	0	0	2020-03-11	UGA	Uganda
15534	0	0	0	2020-02-18	UGA	Uganda
15535	0	0	0	2020-03-02	UGA	Uganda
15536	0	0	0	2020-02-02	UGA	Uganda
15537	14	0	0	2020-03-25	UGA	Uganda
15538	52	0	0	2020-04-06	UGA	Uganda
15539	1	0	0	2020-03-21	UGA	Uganda
15540	0	0	0	2020-02-13	UGA	Uganda
15541	75	0	46	2020-04-24	UGA	Uganda
15542	0	0	0	2020-02-16	UGA	Uganda
15543	30	0	0	2020-03-28	UGA	Uganda
15544	55	0	12	2020-04-15	UGA	Uganda
15545	0	0	0	2020-03-06	UGA	Uganda
15546	53	0	0	2020-04-10	UGA	Uganda
15547	0	0	0	2020-03-08	UGA	Uganda
15548	0	0	0	2020-02-24	UGA	Uganda
15549	0	0	0	2020-02-04	UGA	Uganda
15550	53	0	0	2020-04-08	UGA	Uganda
15551	9	0	0	2020-03-24	UGA	Uganda
15552	0	0	0	2020-01-23	UGA	Uganda
15553	23	0	0	2020-03-27	UGA	Uganda
15554	0	0	0	2020-02-27	UGA	Uganda
15555	52	0	0	2020-04-07	UGA	Uganda
15556	55	0	22	2020-04-18	UGA	Uganda
15557	54	0	4	2020-04-12	UGA	Uganda
15558	0	0	0	2020-02-07	UGA	Uganda
15559	0	0	0	2020-02-15	UGA	Uganda
15560	0	0	0	2020-03-15	UGA	Uganda
15561	52	0	0	2020-04-05	UGA	Uganda
15562	0	0	0	2020-01-28	UGA	Uganda
15563	0	0	0	2020-02-22	UGA	Uganda
15564	56	0	38	2020-04-20	UGA	Uganda
15565	0	0	0	2020-02-19	UGA	Uganda
15566	0	0	0	2020-02-11	UGA	Uganda
15567	45	0	0	2020-04-02	UGA	Uganda
15568	53	0	0	2020-04-09	UGA	Uganda
15569	44	0	0	2020-03-31	UGA	Uganda
15570	0	0	0	2020-03-12	UGA	Uganda
15571	0	0	0	2020-02-05	UGA	Uganda
15572	33	0	0	2020-03-29	UGA	Uganda
15573	56	0	20	2020-04-17	UGA	Uganda
15574	55	0	20	2020-04-16	UGA	Uganda
15575	0	0	0	2020-03-03	UGA	Uganda
15576	0	0	0	2020-01-22	UGA	Uganda
15577	0	0	0	2020-03-16	UGA	Uganda
15578	0	0	0	2020-03-14	UGA	Uganda
15579	0	0	0	2020-02-20	UGA	Uganda
15580	48	0	0	2020-04-04	UGA	Uganda
15581	44	0	0	2020-04-01	UGA	Uganda
15582	0	0	0	2020-01-26	UGA	Uganda
15583	0	0	0	2020-03-13	UGA	Uganda
15584	0	0	0	2020-02-12	UGA	Uganda
15585	54	0	7	2020-04-13	UGA	Uganda
15586	0	0	0	2020-02-25	UGA	Uganda
15587	0	0	0	2020-01-30	UGA	Uganda
15588	63	0	45	2020-04-22	UGA	Uganda
15589	0	0	0	2020-02-14	UGA	Uganda
15590	33	0	0	2020-03-30	UGA	Uganda
15591	74	0	46	2020-04-23	UGA	Uganda
15592	0	0	0	2020-03-04	UGA	Uganda
15593	0	0	0	2020-03-10	UGA	Uganda
15594	0	0	0	2020-02-10	UGA	Uganda
15595	0	0	0	2020-02-08	UGA	Uganda
15596	1	0	0	2020-03-22	UGA	Uganda
15597	0	0	0	2020-02-29	UGA	Uganda
15598	55	0	28	2020-04-19	UGA	Uganda
15599	0	0	0	2020-03-20	UGA	Uganda
15600	0	0	0	2020-02-01	UGA	Uganda
15601	61	0	38	2020-04-21	UGA	Uganda
15602	0	0	0	2020-03-01	UGA	Uganda
15603	0	0	0	2020-02-21	UGA	Uganda
15604	0	0	0	2020-02-26	UGA	Uganda
15605	0	0	0	2020-02-16	UKR	Ukraine
15606	0	0	0	2020-02-06	UKR	Ukraine
15607	0	0	0	2020-02-08	UKR	Ukraine
15608	0	0	0	2020-02-13	UKR	Ukraine
15609	0	0	0	2020-02-29	UKR	Ukraine
15610	3	1	0	2020-03-14	UKR	Ukraine
15611	0	0	0	2020-02-05	UKR	Ukraine
15612	0	0	0	2020-02-09	UKR	Ukraine
15613	1	0	0	2020-03-12	UKR	Ukraine
15614	73	3	1	2020-03-22	UKR	Ukraine
15615	73	3	1	2020-03-23	UKR	Ukraine
15616	1308	37	28	2020-04-05	UKR	Ukraine
15617	4662	125	246	2020-04-17	UKR	Ukraine
15618	794	20	13	2020-04-01	UKR	Ukraine
15619	0	0	0	2020-01-27	UKR	Ukraine
15620	0	0	0	2020-02-11	UKR	Ukraine
15621	0	0	0	2020-02-01	UKR	Ukraine
15622	5106	133	275	2020-04-18	UKR	Ukraine
15623	0	0	0	2020-02-20	UKR	Ukraine
15624	0	0	0	2020-02-14	UKR	Ukraine
15625	0	0	0	2020-01-28	UKR	Ukraine
15626	0	0	0	2020-02-12	UKR	Ukraine
15627	0	0	0	2020-01-22	UKR	Ukraine
15628	0	0	0	2020-01-25	UKR	Ukraine
15629	0	0	0	2020-02-17	UKR	Ukraine
15630	0	0	0	2020-03-02	UKR	Ukraine
15631	897	22	19	2020-04-02	UKR	Ukraine
15632	0	0	0	2020-02-04	UKR	Ukraine
15633	1	0	0	2020-03-04	UKR	Ukraine
15634	3	1	0	2020-03-13	UKR	Ukraine
15635	1225	32	25	2020-04-04	UKR	Ukraine
15636	1	0	0	2020-03-10	UKR	Ukraine
15637	0	0	0	2020-02-21	UKR	Ukraine
15638	0	0	0	2020-01-23	UKR	Ukraine
15639	0	0	0	2020-02-23	UKR	Ukraine
15640	3102	93	97	2020-04-13	UKR	Ukraine
15641	7	1	0	2020-03-16	UKR	Ukraine
15642	14	2	0	2020-03-18	UKR	Ukraine
15643	3	1	0	2020-03-15	UKR	Ukraine
15644	0	0	0	2020-02-19	UKR	Ukraine
15645	8125	201	782	2020-04-24	UKR	Ukraine
15646	29	3	0	2020-03-20	UKR	Ukraine
15647	0	0	0	2020-02-15	UKR	Ukraine
15648	97	3	1	2020-03-24	UKR	Ukraine
15649	0	0	0	2020-02-10	UKR	Ukraine
15650	145	5	1	2020-03-25	UKR	Ukraine
15651	0	0	0	2020-01-31	UKR	Ukraine
15652	0	0	0	2020-02-28	UKR	Ukraine
15653	0	0	0	2020-02-03	UKR	Ukraine
15654	1072	27	22	2020-04-03	UKR	Ukraine
15655	0	0	0	2020-01-26	UKR	Ukraine
15656	1	0	0	2020-03-03	UKR	Ukraine
15657	548	13	8	2020-03-30	UKR	Ukraine
15658	1	0	0	2020-03-07	UKR	Ukraine
15659	2203	69	61	2020-04-10	UKR	Ukraine
15660	4161	116	186	2020-04-16	UKR	Ukraine
15661	0	0	0	2020-02-24	UKR	Ukraine
15662	0	0	0	2020-02-02	UKR	Ukraine
