Id	code_region	age	jour	hospit	rea	recovered	deaths
4229	24	39	2020-04-08	20	8	27	1
4230	24	49	2020-04-08	44	16	70	1
4231	24	59	2020-04-08	82	32	70	4
4232	24	69	2020-04-08	162	77	94	10
4233	24	79	2020-04-08	194	71	82	32
4234	24	89	2020-04-08	202	7	48	65
4235	24	90	2020-04-08	112	0	9	39
4236	27	0	2020-04-08	1227	292	1160	412
4237	27	09	2020-04-08	1	1	9	0
4238	27	19	2020-04-08	4	1	12	0
4239	27	29	2020-04-08	6	0	51	0
4240	27	39	2020-04-08	22	7	93	2
4241	27	49	2020-04-08	36	14	138	4
4242	27	59	2020-04-08	117	47	197	9
4243	27	69	2020-04-08	246	100	215	37
4244	27	79	2020-04-08	299	97	213	89
4245	27	89	2020-04-08	359	23	183	195
4246	27	90	2020-04-08	136	2	45	75
4247	28	0	2020-04-08	680	213	453	165
4248	28	09	2020-04-08	1	0	3	0
4249	28	19	2020-04-08	2	0	2	0
4250	28	29	2020-04-08	5	0	24	0
4251	28	39	2020-04-08	10	6	41	1
4252	28	49	2020-04-08	52	25	56	2
4253	28	59	2020-04-08	88	45	94	9
4254	28	69	2020-04-08	169	70	88	22
4255	28	79	2020-04-08	160	52	77	36
4256	28	89	2020-04-08	146	15	51	65
4257	28	90	2020-04-08	45	0	13	30
4258	32	0	2020-04-08	2366	573	1575	679
4259	32	09	2020-04-08	12	5	20	0
4260	32	19	2020-04-08	6	3	9	0
4261	32	29	2020-04-08	22	7	85	0
4262	32	39	2020-04-08	57	15	153	2
4263	32	49	2020-04-08	144	47	222	8
4264	32	59	2020-04-08	301	113	335	29
4265	32	69	2020-04-08	492	180	265	87
4266	32	79	2020-04-08	568	169	261	158
4267	32	89	2020-04-08	578	31	164	275
4268	32	90	2020-04-08	175	1	54	116
4269	44	0	2020-04-08	4708	937	3797	1781
4270	44	09	2020-04-08	10	0	93	0
4271	44	19	2020-04-08	12	2	26	0
4272	44	29	2020-04-08	43	6	167	1
4273	44	39	2020-04-08	97	27	250	7
4274	44	49	2020-04-08	203	58	371	20
4275	44	59	2020-04-08	529	168	651	54
4276	44	69	2020-04-08	982	345	802	186
4277	44	79	2020-04-08	1178	286	745	487
4278	44	89	2020-04-08	1184	38	514	740
4279	44	90	2020-04-08	428	1	143	280
4280	52	0	2020-04-08	700	178	570	153
4281	52	09	2020-04-08	1	0	1	0
4282	52	19	2020-04-08	1	0	1	0
4283	52	29	2020-04-08	8	2	22	0
4284	52	39	2020-04-08	17	5	41	0
4285	52	49	2020-04-08	36	12	83	1
4286	52	59	2020-04-08	81	37	101	3
4287	52	69	2020-04-08	141	54	110	19
4288	52	79	2020-04-08	168	65	122	28
4289	52	89	2020-04-08	178	1	75	66
4290	52	90	2020-04-08	68	1	14	36
4291	53	0	2020-04-08	484	136	373	107
4292	53	09	2020-04-08	0	0	5	0
4293	53	19	2020-04-08	0	0	3	0
4294	53	29	2020-04-08	6	1	13	0
4295	53	39	2020-04-08	12	1	44	0
4296	53	49	2020-04-08	31	14	43	0
4297	53	59	2020-04-08	65	29	66	1
4298	53	69	2020-04-08	96	44	73	14
4299	53	79	2020-04-08	130	42	80	21
4300	53	89	2020-04-08	99	5	35	46
4301	53	90	2020-04-08	42	0	9	25
4302	75	0	2020-04-08	797	242	739	165
4303	75	09	2020-04-08	2	2	7	0
4304	75	19	2020-04-08	3	0	11	0
4305	75	29	2020-04-08	10	1	46	0
4306	75	39	2020-04-08	19	5	63	0
4307	75	49	2020-04-08	39	17	95	1
4308	75	59	2020-04-08	88	40	142	8
4309	75	69	2020-04-08	180	81	138	11
4310	75	79	2020-04-08	176	75	108	36
4311	75	89	2020-04-08	185	19	87	73
4312	75	90	2020-04-08	90	0	31	35
4313	76	0	2020-04-08	1000	329	993	195
4314	76	09	2020-04-08	0	0	16	0
4315	76	19	2020-04-08	2	1	7	0
4316	76	29	2020-04-08	8	2	56	1
4317	76	39	2020-04-08	20	5	94	0
4318	76	49	2020-04-08	63	17	134	1
4319	76	59	2020-04-08	128	60	210	7
4320	76	69	2020-04-08	223	105	170	17
4321	76	79	2020-04-08	270	113	192	43
4322	76	89	2020-04-08	206	23	92	93
4323	76	90	2020-04-08	80	3	22	33
4324	84	0	2020-04-08	2908	736	2330	654
4325	84	09	2020-04-08	3	0	18	0
4326	84	19	2020-04-08	9	3	18	0
4327	84	29	2020-04-08	22	3	121	0
4328	84	39	2020-04-08	48	13	200	4
4329	84	49	2020-04-08	115	31	279	8
4330	84	59	2020-04-08	284	112	425	20
4331	84	69	2020-04-08	547	245	432	34
4332	84	79	2020-04-08	746	264	422	156
4333	84	89	2020-04-08	738	44	303	280
4334	84	90	2020-04-08	351	4	68	138
4335	93	0	2020-04-08	1796	437	1684	269
4336	93	09	2020-04-08	0	0	15	0
4337	93	19	2020-04-08	9	1	27	0
4338	93	29	2020-04-08	34	6	133	1
4339	93	39	2020-04-08	58	7	174	1
4340	93	49	2020-04-08	99	28	278	2
4341	93	59	2020-04-08	271	80	345	13
4342	93	69	2020-04-08	366	110	315	21
4343	93	79	2020-04-08	424	146	202	66
4344	93	89	2020-04-08	365	38	131	110
4345	93	90	2020-04-08	136	2	46	52
4346	94	0	2020-04-08	90	21	110	32
4347	94	09	2020-04-08	0	0	3	0
4348	94	19	2020-04-08	0	0	4	0
4349	94	29	2020-04-08	0	0	14	0
4350	94	39	2020-04-08	2	1	12	0
4351	94	49	2020-04-08	3	0	15	1
4352	94	59	2020-04-08	12	3	21	1
4353	94	69	2020-04-08	14	8	17	2
4354	94	79	2020-04-08	25	6	11	7
4355	94	89	2020-04-08	25	3	8	16
4356	94	90	2020-04-08	9	0	5	5
4357	01	0	2020-04-09	33	17	49	10
4358	01	09	2020-04-09	0	0	0	0
4359	01	19	2020-04-09	0	0	0	0
4360	01	29	2020-04-09	0	0	1	0
4361	01	39	2020-04-09	1	1	3	0
4362	01	49	2020-04-09	3	2	4	0
4363	01	59	2020-04-09	4	2	16	1
4364	01	69	2020-04-09	10	5	11	2
4365	01	79	2020-04-09	8	6	5	4
4366	01	89	2020-04-09	7	1	8	3
4367	01	90	2020-04-09	0	0	0	0
4368	02	0	2020-04-09	47	17	45	5
4369	02	09	2020-04-09	0	0	0	0
4370	02	19	2020-04-09	0	0	0	0
4371	02	29	2020-04-09	1	0	2	0
4372	02	39	2020-04-09	1	0	2	0
4373	02	49	2020-04-09	4	0	11	0
4374	02	59	2020-04-09	13	8	9	0
4375	02	69	2020-04-09	13	4	11	0
4376	02	79	2020-04-09	11	5	8	1
4377	02	89	2020-04-09	3	0	2	4
4378	02	90	2020-04-09	1	0	0	0
4379	03	0	2020-04-09	9	1	12	0
4380	03	09	2020-04-09	0	0	0	0
4381	03	19	2020-04-09	0	0	0	0
4382	03	29	2020-04-09	0	0	1	0
4383	03	39	2020-04-09	0	0	2	0
4384	03	49	2020-04-09	3	0	5	0
4385	03	59	2020-04-09	1	0	1	0
4386	03	69	2020-04-09	2	0	1	0
4387	03	79	2020-04-09	1	0	0	0
4388	03	89	2020-04-09	1	1	1	0
4389	03	90	2020-04-09	0	0	0	0
4390	04	0	2020-04-09	36	3	58	0
4391	04	09	2020-04-09	0	0	0	0
4392	04	19	2020-04-09	1	0	1	0
4393	04	29	2020-04-09	2	0	9	0
4394	04	39	2020-04-09	1	0	12	0
4395	04	49	2020-04-09	2	0	6	0
4396	04	59	2020-04-09	11	1	10	0
4397	04	69	2020-04-09	8	1	11	0
4398	04	79	2020-04-09	5	1	9	0
4399	04	89	2020-04-09	6	0	0	0
4400	04	90	2020-04-09	0	0	0	0
4401	06	0	2020-04-09	16	4	26	2
4402	06	09	2020-04-09	0	0	0	0
4403	06	19	2020-04-09	0	0	1	0
4404	06	29	2020-04-09	1	0	2	0
4405	06	39	2020-04-09	0	0	4	0
4406	06	49	2020-04-09	2	1	7	1
4407	06	59	2020-04-09	2	1	7	1
4408	06	69	2020-04-09	7	2	2	0
4409	06	79	2020-04-09	2	0	1	0
4410	06	89	2020-04-09	2	0	2	0
4411	06	90	2020-04-09	0	0	0	0
4412	11	0	2020-04-09	12681	2654	7620	3040
4413	11	09	2020-04-09	47	14	105	0
4414	11	19	2020-04-09	35	10	59	1
4415	11	29	2020-04-09	177	31	321	3
4416	11	39	2020-04-09	541	131	812	19
4417	11	49	2020-04-09	1065	301	1149	54
4418	11	59	2020-04-09	2045	702	1645	215
4419	11	69	2020-04-09	2558	901	1557	431
4420	11	79	2020-04-09	2559	500	1108	760
4421	11	89	2020-04-09	2379	38	622	1002
4422	11	90	2020-04-09	1123	3	159	524
4423	24	0	2020-04-09	864	207	474	164
4424	24	09	2020-04-09	1	0	12	0
4425	24	19	2020-04-09	0	0	8	0
4426	24	29	2020-04-09	10	2	16	0
4427	24	39	2020-04-09	22	8	28	1
4428	24	49	2020-04-09	47	15	73	1
4429	24	59	2020-04-09	77	32	78	4
4430	24	69	2020-04-09	158	74	100	11
4431	24	79	2020-04-09	201	69	90	32
4432	24	89	2020-04-09	211	6	56	69
4433	24	90	2020-04-09	128	1	12	44
4434	27	0	2020-04-09	1211	283	1237	427
4435	27	09	2020-04-09	2	1	9	0
4436	27	19	2020-04-09	3	1	13	0
4437	27	29	2020-04-09	6	0	51	0
4438	27	39	2020-04-09	23	5	96	2
4439	27	49	2020-04-09	36	12	142	4
4440	27	59	2020-04-09	114	47	204	9
4441	27	69	2020-04-09	239	100	235	37
4442	27	79	2020-04-09	286	94	233	94
4443	27	89	2020-04-09	365	22	196	201
4444	27	90	2020-04-09	136	1	54	79
4445	28	0	2020-04-09	697	212	478	179
4446	28	09	2020-04-09	0	0	4	0
4447	28	19	2020-04-09	1	0	2	0
4448	28	29	2020-04-09	5	0	26	0
4449	28	39	2020-04-09	11	7	42	1
4450	28	49	2020-04-09	51	26	59	3
4451	28	59	2020-04-09	92	44	95	10
4452	28	69	2020-04-09	163	68	94	27
4453	28	79	2020-04-09	167	52	83	38
4454	28	89	2020-04-09	153	15	55	70
4455	28	90	2020-04-09	53	0	13	30
4456	32	0	2020-04-09	2429	580	1703	715
4457	32	09	2020-04-09	11	4	21	0
4458	32	19	2020-04-09	7	3	9	0
4459	32	29	2020-04-09	23	7	91	0
4460	32	39	2020-04-09	57	14	157	2
4461	32	49	2020-04-09	142	49	236	8
4462	32	59	2020-04-09	302	113	355	30
4463	32	69	2020-04-09	492	180	294	92
4464	32	79	2020-04-09	570	170	290	164
4465	32	89	2020-04-09	610	35	182	294
4466	32	90	2020-04-09	201	2	61	121
4467	44	0	2020-04-09	4769	916	4160	1854
4468	44	09	2020-04-09	9	0	101	0
4469	44	19	2020-04-09	11	1	33	0
4470	44	29	2020-04-09	39	7	175	2
4471	44	39	2020-04-09	100	27	266	8
4472	44	49	2020-04-09	200	56	403	21
4473	44	59	2020-04-09	517	162	710	56
4474	44	69	2020-04-09	979	342	875	187
4475	44	79	2020-04-09	1176	277	835	506
4476	44	89	2020-04-09	1247	38	566	771
4477	44	90	2020-04-09	454	1	154	297
4478	52	0	2020-04-09	741	176	615	158
4479	52	09	2020-04-09	1	0	1	0
4480	52	19	2020-04-09	1	0	1	0
4481	52	29	2020-04-09	13	2	23	0
4482	52	39	2020-04-09	18	5	43	0
4483	52	49	2020-04-09	33	12	89	1
4484	52	59	2020-04-09	80	39	111	3
4485	52	69	2020-04-09	145	51	120	19
4486	52	79	2020-04-09	166	63	131	28
4487	52	89	2020-04-09	198	1	80	68
4488	52	90	2020-04-09	84	1	16	39
4489	53	0	2020-04-09	493	133	397	109
4490	53	09	2020-04-09	0	0	6	0
4491	53	19	2020-04-09	1	0	3	0
4492	53	29	2020-04-09	7	1	13	0
4493	53	39	2020-04-09	11	1	45	0
4494	53	49	2020-04-09	30	12	46	0
4495	53	59	2020-04-09	64	28	69	1
4496	53	69	2020-04-09	96	44	78	14
4497	53	79	2020-04-09	129	43	89	22
4498	53	89	2020-04-09	105	4	37	47
4499	53	90	2020-04-09	47	0	10	25
4500	75	0	2020-04-09	792	241	789	173
4501	75	09	2020-04-09	4	2	7	0
4502	75	19	2020-04-09	2	0	11	0
4503	75	29	2020-04-09	6	2	49	1
4504	75	39	2020-04-09	15	5	68	0
4505	75	49	2020-04-09	37	14	98	1
4506	75	59	2020-04-09	87	43	150	8
4507	75	69	2020-04-09	172	77	150	12
4508	75	79	2020-04-09	175	75	115	38
4509	75	89	2020-04-09	194	21	92	75
4510	75	90	2020-04-09	95	0	38	37
4511	76	0	2020-04-09	992	328	1081	203
4512	76	09	2020-04-09	0	0	16	0
4513	76	19	2020-04-09	2	1	7	0
4514	76	29	2020-04-09	8	2	60	1
4515	76	39	2020-04-09	17	5	98	0
4516	76	49	2020-04-09	63	17	143	1
4517	76	59	2020-04-09	120	57	229	7
4518	76	69	2020-04-09	212	104	194	18
4519	76	79	2020-04-09	261	113	208	44
4520	76	89	2020-04-09	225	26	99	98
4521	76	90	2020-04-09	83	3	27	34
4522	84	0	2020-04-09	2962	720	2508	685
4523	84	09	2020-04-09	3	1	19	0
4524	84	19	2020-04-09	8	1	20	0
4525	84	29	2020-04-09	24	5	123	0
4526	84	39	2020-04-09	47	11	206	4
4527	84	49	2020-04-09	108	28	295	8
4528	84	59	2020-04-09	277	106	451	21
4529	84	69	2020-04-09	529	245	472	38
4530	84	79	2020-04-09	738	262	465	161
4531	84	89	2020-04-09	796	45	334	294
4532	84	90	2020-04-09	386	2	79	145
4533	93	0	2020-04-09	1748	426	1841	286
4534	93	09	2020-04-09	0	0	15	0
4535	93	19	2020-04-09	6	1	30	0
4536	93	29	2020-04-09	32	5	138	1
4537	93	39	2020-04-09	52	8	185	1
4538	93	49	2020-04-09	89	24	293	3
4539	93	59	2020-04-09	240	75	383	15
4540	93	69	2020-04-09	348	109	341	21
4541	93	79	2020-04-09	429	146	229	69
4542	93	89	2020-04-09	376	35	156	117
4543	93	90	2020-04-09	144	3	51	56
4544	94	0	2020-04-09	88	19	112	34
4545	94	09	2020-04-09	0	0	3	0
4546	94	19	2020-04-09	1	1	4	0
4547	94	29	2020-04-09	0	0	14	0
4548	94	39	2020-04-09	2	1	12	0
4549	94	49	2020-04-09	4	0	15	1
4550	94	59	2020-04-09	12	3	21	1
4551	94	69	2020-04-09	13	7	18	2
4552	94	79	2020-04-09	25	5	11	7
4553	94	89	2020-04-09	22	2	9	18
4554	94	90	2020-04-09	9	0	5	5
4555	01	0	2020-04-10	33	19	50	10
4556	01	09	2020-04-10	0	0	0	0
4557	01	19	2020-04-10	0	0	0	0
4558	01	29	2020-04-10	0	0	1	0
4559	01	39	2020-04-10	1	1	3	0
4560	01	49	2020-04-10	3	3	4	0
4561	01	59	2020-04-10	4	2	16	1
4562	01	69	2020-04-10	8	4	13	2
4563	01	79	2020-04-10	9	7	5	4
4564	01	89	2020-04-10	8	2	7	3
4565	01	90	2020-04-10	0	0	0	0
4566	02	0	2020-04-10	44	16	48	5
4567	02	09	2020-04-10	0	0	0	0
4568	02	19	2020-04-10	0	0	0	0
4569	02	29	2020-04-10	1	0	2	0
4570	02	39	2020-04-10	1	0	2	0
4571	02	49	2020-04-10	4	0	11	0
4572	02	59	2020-04-10	13	7	9	0
4573	02	69	2020-04-10	11	4	13	0
4574	02	79	2020-04-10	11	5	8	1
4575	02	89	2020-04-10	2	0	3	4
4576	02	90	2020-04-10	1	0	0	0
4577	03	0	2020-04-10	9	1	13	0
4578	03	09	2020-04-10	0	0	0	0
4579	03	19	2020-04-10	0	0	0	0
4580	03	29	2020-04-10	0	0	1	0
4581	03	39	2020-04-10	0	0	2	0
4582	03	49	2020-04-10	4	0	5	0
4583	03	59	2020-04-10	0	0	2	0
4584	03	69	2020-04-10	2	0	1	0
4585	03	79	2020-04-10	1	0	0	0
4586	03	89	2020-04-10	1	1	1	0
4587	03	90	2020-04-10	0	0	0	0
4588	04	0	2020-04-10	42	3	58	0
4589	04	09	2020-04-10	0	0	0	0
4590	04	19	2020-04-10	2	0	1	0
4591	04	29	2020-04-10	3	0	9	0
4592	04	39	2020-04-10	1	0	12	0
4593	04	49	2020-04-10	4	0	6	0
4594	04	59	2020-04-10	11	1	10	0
4595	04	69	2020-04-10	9	1	11	0
4596	04	79	2020-04-10	5	1	9	0
4597	04	89	2020-04-10	7	0	0	0
4598	04	90	2020-04-10	0	0	0	0
4599	06	0	2020-04-10	20	4	24	2
4600	06	09	2020-04-10	0	0	0	0
4601	06	19	2020-04-10	0	0	1	0
4602	06	29	2020-04-10	1	0	2	0
4603	06	39	2020-04-10	2	0	3	0
4604	06	49	2020-04-10	2	1	7	1
4605	06	59	2020-04-10	2	1	7	1
4606	06	69	2020-04-10	8	2	2	0
4607	06	79	2020-04-10	2	0	1	0
4608	06	89	2020-04-10	3	0	1	0
4609	06	90	2020-04-10	0	0	0	0
4610	11	0	2020-04-10	12861	2665	8313	3300
4611	11	09	2020-04-10	48	15	109	1
4612	11	19	2020-04-10	34	10	63	1
4613	11	29	2020-04-10	179	29	341	3
4614	11	39	2020-04-10	531	125	863	21
4615	11	49	2020-04-10	1050	296	1235	58
4616	11	59	2020-04-10	2028	707	1800	231
4617	11	69	2020-04-10	2561	904	1707	461
4618	11	79	2020-04-10	2616	512	1214	828
4619	11	89	2020-04-10	2473	39	707	1086
4620	11	90	2020-04-10	1191	4	180	577
4621	24	0	2020-04-10	894	210	528	179
4622	24	09	2020-04-10	1	0	13	0
4623	24	19	2020-04-10	2	1	8	0
4624	24	29	2020-04-10	10	2	17	0
4625	24	39	2020-04-10	20	8	33	1
4626	24	49	2020-04-10	46	15	75	2
4627	24	59	2020-04-10	80	37	85	4
4628	24	69	2020-04-10	158	72	114	12
4629	24	79	2020-04-10	204	69	101	35
4630	24	89	2020-04-10	224	5	66	73
4631	24	90	2020-04-10	141	1	15	50
4632	27	0	2020-04-10	1282	290	1309	459
4633	27	09	2020-04-10	2	1	9	0
4634	27	19	2020-04-10	3	1	13	0
4635	27	29	2020-04-10	4	0	53	0
4636	27	39	2020-04-10	21	5	103	2
4637	27	49	2020-04-10	33	13	149	4
4638	27	59	2020-04-10	115	50	215	9
4639	27	69	2020-04-10	249	103	251	38
4640	27	79	2020-04-10	305	94	243	98
4641	27	89	2020-04-10	393	22	210	220
4642	27	90	2020-04-10	156	1	59	87
4643	28	0	2020-04-10	741	210	512	188
4644	28	09	2020-04-10	0	0	4	0
4645	28	19	2020-04-10	1	0	3	0
4646	28	29	2020-04-10	7	0	27	0
4647	28	39	2020-04-10	12	6	47	1
4648	28	49	2020-04-10	52	24	65	3
4649	28	59	2020-04-10	92	43	99	11
4650	28	69	2020-04-10	164	65	99	29
4651	28	79	2020-04-10	176	56	93	39
4652	28	89	2020-04-10	168	15	58	73
4653	28	90	2020-04-10	67	0	13	32
4654	32	0	2020-04-10	2456	564	1873	762
4655	32	09	2020-04-10	13	4	21	0
4656	32	19	2020-04-10	7	3	9	0
4657	32	29	2020-04-10	23	4	94	0
4658	32	39	2020-04-10	57	12	163	2
4659	32	49	2020-04-10	136	46	255	8
4660	32	59	2020-04-10	299	111	385	32
4661	32	69	2020-04-10	482	180	334	96
4662	32	79	2020-04-10	564	163	327	178
4663	32	89	2020-04-10	638	36	209	312
4664	32	90	2020-04-10	223	3	69	130
4665	44	0	2020-04-10	4899	889	4445	1952
4666	44	09	2020-04-10	12	0	108	0
4667	44	19	2020-04-10	13	1	36	0
4668	44	29	2020-04-10	40	8	182	2
4669	44	39	2020-04-10	95	22	279	10
4670	44	49	2020-04-10	204	51	430	24
4671	44	59	2020-04-10	519	162	768	57
4672	44	69	2020-04-10	987	331	937	193
4673	44	79	2020-04-10	1196	272	898	525
4674	44	89	2020-04-10	1305	37	598	815
4675	44	90	2020-04-10	494	0	169	320
4676	52	0	2020-04-10	772	180	641	169
4677	52	09	2020-04-10	0	0	2	0
4678	52	19	2020-04-10	0	0	2	0
4679	52	29	2020-04-10	11	2	26	0
4680	52	39	2020-04-10	20	7	46	0
4681	52	49	2020-04-10	33	14	94	1
4682	52	59	2020-04-10	79	40	117	5
4683	52	69	2020-04-10	149	53	124	20
4684	52	79	2020-04-10	170	61	134	28
4685	52	89	2020-04-10	217	1	80	71
4686	52	90	2020-04-10	91	1	16	44
4687	53	0	2020-04-10	490	127	431	121
4688	53	09	2020-04-10	0	0	7	0
4689	53	19	2020-04-10	1	0	3	0
4690	53	29	2020-04-10	5	1	16	0
4691	53	39	2020-04-10	10	1	48	0
4692	53	49	2020-04-10	30	11	47	0
4693	53	59	2020-04-10	67	29	73	1
4694	53	69	2020-04-10	90	42	86	16
4695	53	79	2020-04-10	129	40	97	25
4696	53	89	2020-04-10	101	3	42	52
4697	53	90	2020-04-10	54	0	10	27
4698	75	0	2020-04-10	775	229	742	174
4699	75	09	2020-04-10	1	1	7	0
4700	75	19	2020-04-10	2	0	7	0
4701	75	29	2020-04-10	6	2	36	1
4702	75	39	2020-04-10	17	5	57	0
4703	75	49	2020-04-10	37	16	79	1
4704	75	59	2020-04-10	87	41	146	8
4705	75	69	2020-04-10	162	72	161	13
4706	75	79	2020-04-10	171	73	119	36
4707	75	89	2020-04-10	189	18	87	78
4708	75	90	2020-04-10	99	0	35	36
4709	76	0	2020-04-10	958	314	1187	222
4710	76	09	2020-04-10	0	0	16	0
4711	76	19	2020-04-10	2	1	9	0
4712	76	29	2020-04-10	6	1	67	1
4713	76	39	2020-04-10	19	5	100	0
4714	76	49	2020-04-10	52	13	159	1
4715	76	59	2020-04-10	119	53	243	8
4716	76	69	2020-04-10	202	98	214	20
4717	76	79	2020-04-10	254	114	226	48
4718	76	89	2020-04-10	215	28	121	104
4719	76	90	2020-04-10	87	1	32	40
4720	84	0	2020-04-10	2950	698	2691	721
4721	84	09	2020-04-10	4	0	19	0
4722	84	19	2020-04-10	9	2	21	0
4723	84	29	2020-04-10	27	3	123	0
4724	84	39	2020-04-10	51	10	211	4
4725	84	49	2020-04-10	108	27	309	8
4726	84	59	2020-04-10	272	104	478	21
4727	84	69	2020-04-10	525	238	508	41
4728	84	79	2020-04-10	723	252	510	165
4729	84	89	2020-04-10	796	47	371	318
4730	84	90	2020-04-10	394	1	92	150
4731	93	0	2020-04-10	1804	441	1946	299
4732	93	09	2020-04-10	0	0	16	0
4733	93	19	2020-04-10	6	1	30	0
4734	93	29	2020-04-10	28	5	147	1
4735	93	39	2020-04-10	52	10	198	1
4736	93	49	2020-04-10	94	29	299	3
4737	93	59	2020-04-10	240	77	404	15
4738	93	69	2020-04-10	355	112	363	21
4739	93	79	2020-04-10	445	145	245	71
4740	93	89	2020-04-10	393	39	167	124
4741	93	90	2020-04-10	159	4	58	60
4742	94	0	2020-04-10	78	15	120	35
4743	94	09	2020-04-10	0	0	3	0
4744	94	19	2020-04-10	0	0	4	0
4745	94	29	2020-04-10	0	0	14	0
4746	94	39	2020-04-10	0	0	14	0
4747	94	49	2020-04-10	4	0	15	1
4748	94	59	2020-04-10	10	3	23	1
4749	94	69	2020-04-10	13	7	18	2
4750	94	79	2020-04-10	21	4	15	7
4751	94	89	2020-04-10	21	1	9	19
4752	94	90	2020-04-10	9	0	5	5
4753	01	0	2020-04-11	37	20	50	10
4754	01	09	2020-04-11	0	0	0	0
4755	01	19	2020-04-11	0	0	0	0
4756	01	29	2020-04-11	0	0	1	0
4757	01	39	2020-04-11	1	1	3	0
4758	01	49	2020-04-11	3	3	4	0
4759	01	59	2020-04-11	6	3	16	1
4760	01	69	2020-04-11	8	4	13	2
4761	01	79	2020-04-11	10	7	5	4
4762	01	89	2020-04-11	9	2	7	3
4763	01	90	2020-04-11	0	0	0	0
4764	02	0	2020-04-11	41	15	50	5
4765	02	09	2020-04-11	0	0	0	0
4766	02	19	2020-04-11	0	0	0	0
4767	02	29	2020-04-11	1	0	2	0
4768	02	39	2020-04-11	1	0	2	0
4769	02	49	2020-04-11	3	0	12	0
4770	02	59	2020-04-11	11	6	10	0
4771	02	69	2020-04-11	11	4	13	0
4772	02	79	2020-04-11	10	5	8	1
4773	02	89	2020-04-11	3	0	3	4
4774	02	90	2020-04-11	1	0	0	0
4775	03	0	2020-04-11	9	1	13	0
4776	03	09	2020-04-11	0	0	0	0
4777	03	19	2020-04-11	0	0	0	0
4778	03	29	2020-04-11	0	0	1	0
4779	03	39	2020-04-11	0	0	2	0
4780	03	49	2020-04-11	4	0	5	0
4781	03	59	2020-04-11	0	0	2	0
4782	03	69	2020-04-11	2	0	1	0
4783	03	79	2020-04-11	1	0	0	0
4784	03	89	2020-04-11	1	1	1	0
4785	03	90	2020-04-11	0	0	0	0
4786	04	0	2020-04-11	30	3	70	0
4787	04	09	2020-04-11	0	0	0	0
4788	04	19	2020-04-11	2	0	1	0
4789	04	29	2020-04-11	0	0	12	0
4790	04	39	2020-04-11	0	0	13	0
4791	04	49	2020-04-11	2	0	8	0
4792	04	59	2020-04-11	6	1	15	0
4793	04	69	2020-04-11	8	1	12	0
4794	04	79	2020-04-11	5	1	9	0
4795	04	89	2020-04-11	7	0	0	0
4796	04	90	2020-04-11	0	0	0	0
4797	06	0	2020-04-11	20	3	25	3
4798	06	09	2020-04-11	0	0	0	0
4799	06	19	2020-04-11	0	0	1	0
4800	06	29	2020-04-11	1	0	2	0
4801	06	39	2020-04-11	2	0	3	0
4802	06	49	2020-04-11	2	1	7	1
4803	06	59	2020-04-11	4	0	7	1
4804	06	69	2020-04-11	7	2	3	0
4805	06	79	2020-04-11	2	0	1	0
4806	06	89	2020-04-11	2	0	1	1
4807	06	90	2020-04-11	0	0	0	0
4808	11	0	2020-04-11	13025	2617	8796	3416
4809	11	09	2020-04-11	48	14	117	1
4810	11	19	2020-04-11	39	12	66	1
4811	11	29	2020-04-11	183	28	355	4
4812	11	39	2020-04-11	526	128	900	22
4813	11	49	2020-04-11	1032	291	1305	59
4814	11	59	2020-04-11	2020	695	1893	244
4815	11	69	2020-04-11	2534	874	1817	483
4816	11	79	2020-04-11	2659	510	1296	859
4817	11	89	2020-04-11	2561	39	756	1114
4818	11	90	2020-04-11	1255	3	195	596
4819	24	0	2020-04-11	922	202	568	193
4820	24	09	2020-04-11	2	0	13	0
4821	24	19	2020-04-11	2	1	8	0
4822	24	29	2020-04-11	9	3	21	0
4823	24	39	2020-04-11	19	8	35	1
4824	24	49	2020-04-11	44	12	79	2
4825	24	59	2020-04-11	85	34	89	4
4826	24	69	2020-04-11	165	72	122	13
4827	24	79	2020-04-11	207	65	109	36
4828	24	89	2020-04-11	233	6	72	78
4829	24	90	2020-04-11	147	1	19	57
4830	27	0	2020-04-11	1239	278	1411	478
4831	27	09	2020-04-11	2	1	9	0
4832	27	19	2020-04-11	2	1	14	0
4833	27	29	2020-04-11	3	0	57	0
4834	27	39	2020-04-11	17	4	110	2
4835	27	49	2020-04-11	27	11	157	4
4836	27	59	2020-04-11	103	47	230	9
4837	27	69	2020-04-11	229	97	273	40
4838	27	79	2020-04-11	299	94	257	105
4839	27	89	2020-04-11	400	22	232	225
4840	27	90	2020-04-11	155	1	68	92
4841	28	0	2020-04-11	726	202	554	196
4842	28	09	2020-04-11	0	0	4	0
4843	28	19	2020-04-11	1	0	3	0
4844	28	29	2020-04-11	6	0	28	0
4845	28	39	2020-04-11	12	6	49	1
4846	28	49	2020-04-11	47	21	71	4
4847	28	59	2020-04-11	83	39	110	11
4848	28	69	2020-04-11	163	64	105	30
4849	28	79	2020-04-11	176	57	103	40
4850	28	89	2020-04-11	167	13	63	76
4851	28	90	2020-04-11	69	0	14	34
4852	32	0	2020-04-11	2444	550	2017	806
4853	32	09	2020-04-11	13	3	20	0
4854	32	19	2020-04-11	7	2	10	0
4855	32	29	2020-04-11	20	5	96	0
4856	32	39	2020-04-11	55	11	172	2
4857	32	49	2020-04-11	127	44	273	9
4858	32	59	2020-04-11	279	109	418	34
4859	32	69	2020-04-11	472	176	366	104
